longitude,latitude,Industry
-96.4333,44.2851,p
-111.7718,32.8668,p
-120.9044,37.4903,p
-117.9449,34.0087,p
-120.8956,37.4878,p
-97.7685,32.0787,p
-95.2383,41.4517,p
-71.2658,42.1172,p
-81.5626,28.3737,p
-86.2831,32.5839,p
-84.2981,38.9917,p
-85.0652,31.6245,p
-95.8408,41.18,p
-83.0503,35.6946,p
-79.0489,34.4969,p
-122.835,44.0696,p
-84.5473,30.910999999999998,p
-83.6954,33.8148,p
-85.0389,32.541,p
-90.4336,37.7881,p
-96.3086,39.1992,p
-119.9703,46.8731,p
-111.4043,40.7904,p
-85.0323,33.4134,p
-85.037,33.4064,p
-85.0403,33.4083,p
-73.922,41.5984,p
-91.8911,42.4778,p
-92.6822,43.8006,p
-119.4097,45.6967,p
-79.9708,35.9678,p
-82.2336,34.404,p
-70.7046,41.8017,p
-123.0112,38.7221,p
-121.2477,44.7242,p
-83.7053,42.2993,p
-79.1887,41.8359,p
-78.1772,38.9717,p
-75.107,40.789,p
-75.6239,39.2792,p
-92.0789,33.6206,p
-73.7986,43.4833,p
-78.1711,36.415,p
-87.3328,37.915,p
-78.0346,40.54,p
-78.1258,35.0056,p
-78.11,35.01,p
-78.05,35.01,p
-111.9554,41.1097,p
-93.531,44.0924,p
-96.9795,39.7306,p
-77.0536,35.5653,p
-113.4392,37.155,p
-88.0156,31.2504,p
-82.98,33.0922,p
-81.6564,39.58,p
-86.9308,45.3709,p
-76.8336,35.4994,p
-76.8484,35.5052,p
-119.5604,39.3022,p
-102.7569,33.0099,p
-83.5228,42.2209,p
-80.2611,40.2058,p
-76.4444,37.0764,p
-120.2969,45.5739,p
-69.8319,44.7014,p
-94.2597,36.1408,p
-77.3081,38.2747,p
-119.6203,39.4933,p
-75.7028,43.0336,p
-76.6245,37.5197,p
-81.6581,26.1558,p
-84.8003,43.9906,p
-80.0406,36.1936,p
-95.7311,39.1746,p
-96.9897,37.2278,p
-73.24,42.41,p
-82.1264,36.3413,p
-73.5746,41.4984,p
-81.7278,35.7377,p
-92.4692,44.0647,p
-83.8967,43.5828,p
-72.0411,41.3469,p
-77.6209,38.7607,p
-72.7677,44.3813,p
-73.0417,41.5444,p
-80.6228,33.8264,p
-80.7021,34.3355,p
-90.4768,29.9989,p
-90.4716,29.9953,p
-90.1589,38.3348,p
-92.3456,42.5062,p
-85.0439,41.4339,p
-78.2394,43.3272,p
-70.9283,42.5429,p
-73.5564,41.0372,p
-75.8747,43.9758,p
-97.1083,44.9017,p
-86.23,42.19,p
-117.2369,33.1438,p
-118.2448,33.8166,p
-77.7214,36.1297,p
-117.6422,34.6008,p
-84.7855,35.6197,p
-84.7895,35.6021,p
-79.3353,34.7269,p
-87.8133,42.3833,p
-88.7297,43.6233,p
-89.6367,44.9575,p
-84.4062,39.52,p
-92.4711,42.7317,p
-92.4711,42.7317,p
-95.8142,38.2569,p
-87.8853,42.7094,p
-88.2353,46.1592,p
-75.4542,41.5533,p
-78.0981,35.3758,p
-97.0183,42.2278,p
-78.01899999999999,35.2211,p
-78.0795,35.3156,p
-77.8712,35.3244,p
-92.2535,37.8041,p
-98.7656,36.650999999999996,p
-97.7873,32.7581,p
-98.7346,35.5094,p
-81.4919,34.5567,p
-84.9025,42.9528,p
-95.1708,35.5531,p
-97.5088,30.2385,p
-111.8849,41.1376,p
-93.815,42.471000000000004,p
-121.6483,47.4335,p
-85.7538,34.1721,p
-94.5892,43.6825,p
-96.1352,35.3233,p
-71.3081,42.2939,p
-82.1303,35.0012,p
-82.2272,41.1631,p
-97.4057,37.2614,p
-97.3497,37.2678,p
-78.2911,35.5117,p
-119.8653,47.9469,p
-93.7241,43.7445,p
-92.9667,42.3908,p
-119.6617,35.3544,p
-94.84,33.0552,p
-72.6539,41.5564,p
-98.5908,44.0025,p
-97.01100000000001,37.2354,p
-81.7145,41.474,p
-73.3486,40.6955,p
-94.4456,42.9612,p
-71.7711,42.3314,p
-72.1295,42.2228,p
-70.6021,43.6669,p
-88.14200000000001,36.0579,p
-89.4251,43.0751,p
-72.0554,44.8874,p
-80.3747,26.6986,p
-73.8158,42.3509,p
-72.1881,44.4056,p
-71.4772,41.6036,p
-74.5103,41.8596,p
-75.2214,39.8414,p
-94.6644,42.7303,p
-75.6206,43.9829,p
-68.6483,45.2497,p
-93.3106,44.2749,p
-94.9861,38.7875,p
-120.1325,36.1422,p
-71.71,41.6494,p
-71.6338,42.6134,p
-93.1139,44.8256,p
-93.1167,44.8283,p
-91.264,41.5691,p
-87.6881,45.0869,p
-87.6892,45.0869,p
-74.7303,40.0067,p
-112.1583,33.4417,p
-85.1887,32.9187,p
-75.3016,40.2205,p
-96.7134,41.8449,p
-120.5496,38.4209,p
-122.4464,47.6611,p
-95.3633,42.0217,p
-80.5236,35.6683,p
-78.035,38.27,p
-75.6289,39.7283,p
-75.0486,39.4912,p
-89.3875,35.4086,p
-102.2253,31.1392,p
-70.6201,41.3925,p
-112.0317,40.6667,p
-117.0097,33.7197,p
-93.9013,44.7899,p
-88.28,41.7697,p
-94.0656,30.3419,p
-122.4283,47.2661,p
-85.6211,30.142,p
-82.8443,32.5036,p
-76.8053,37.5392,p
-71.6092,42.2633,p
-95.4429,44.0399,p
-70.375,43.6575,p
-87.9163,41.8349,p
-117.3956,35.7075,p
-119.5108,39.5603,p
-118.3136,34.7321,p
-118.3247,34.6817,p
-118.3203,34.6889,p
-76.4071,36.8481,p
-85.6427,42.2525,p
-85.6064,42.28,p
-119.0129,35.4405,p
-109.29,34.093,p
-103.6344,41.8589,p
-104.1863,42.0469,p
-103.8069,40.263000000000005,p
-87.6554,32.9607,p
-71.4194,42.6364,p
-95.6382,29.726,p
-120.0758,36.1381,p
-118.2847,33.7661,p
-89.6553,44.8606,p
-69.7183,44.7639,p
-76.6295,39.266,p
-71.057,41.6211,p
-71.057,41.6211,p
-96.2156,43.9886,p
-92.7277,32.2752,p
-74.0213,40.8141,p
-97.5371,32.7246,p
-119.90700000000001,36.219,p
-120.1249,36.3787,p
-80.1106,35.9403,p
-166.5529,53.8585,p
-116.5347,33.9683,p
-76.45,40.6191,p
-78.2438,42.6788,p
-73.2158,44.0661,p
-87.4806,31.9698,p
-117.7822,34.1086,p
-72.6236,42.4461,p
-120.3183,45.6758,p
-87.2931,38.6716,p
-91.5158,44.8854,p
-76.6297,39.266,p
-73.2083,41.1625,p
-71.5769,43.2866,p
-74.7682,40.1626,p
-76.1762,40.7824,p
-75.1381,39.8733,p
-73.5914,43.3056,p
-72.0416,41.5844,p
-71.7669,42.2214,p
-71.1219,42.7262,p
-118.0679,33.9249,p
-76.3036,36.8083,p
-81.8475,28.0274,p
-70.9804,42.446999999999996,p
-122.2792,40.4283,p
-80.1986,26.0687,p
-73.9423,41.2771,p
-87.3819,34.8069,p
-98.3124,40.5809,p
-92.7903,35.1276,p
-101.0986,34.105,p
-122.5387,40.5976,p
-93.2064,42.6305,p
-77.7344,36.1272,p
-77.7251,36.1155,p
-73.1369,44.4856,p
-92.1406,34.4228,p
-120.3419,45.8155,p
-79.1883,35.9071,p
-77.2224,36.3476,p
-83.9494,43.8983,p
-71.2069,43.8478,p
-89.0467,40.5908,p
-82.1113,33.0368,p
-89.5669,46.7644,p
-84.257,32.506,p
-87.8022,45.4821,p
-90.9039,46.4983,p
-91.6369,35.7574,p
-91.7654,35.744,p
-91.8505,35.8436,p
-119.4625,35.8714,p
-119.0461,35.8747,p
-120.7874,38.7653,p
-74.2214,40.5664,p
-111.6203,40.1817,p
-122.6861,48.8288,p
-77.972,38.023,p
-75.2428,40.0975,p
-99.0053,27.4881,p
-121.71700000000001,37.691,p
-116.6178,33.925,p
-116.6405,33.9347,p
-84.8953,39.8028,p
-89.5756,44.4889,p
-87.4775,41.6739,p
-87.4803,41.6703,p
-131.5308,55.3281,p
-97.3667,31.8694,p
-94.4219,43.0644,p
-118.0481,33.9716,p
-97.4241,37.5813,p
-75.6344,38.3847,p
-96.9604,40.4797,p
-82.1264,36.3417,p
-120.2065,47.0363,p
-103.2853,32.9528,p
-85.8431,40.3494,p
-72.3036,43.6679,p
-102.3031,35.2919,p
-119.5783,35.6158,p
-94.54799999999999,32.8482,p
-70.8583,42.5131,p
-88.0629,41.6334,p
-84.6803,39.2877,p
-83.1919,42.5175,p
-78.0029,40.4329,p
-70.1567,43.7508,p
-72.8508,40.7769,p
-74.1955,40.9521,p
-79.9297,33.0158,p
-73.2022,42.7097,p
-106.2053,40.035,p
-69.8703,44.9589,p
-107.7847,37.1456,p
-74.4553,40.3878,p
-72.7134,42.3871,p
-77.0631,35.8011,p
-77.1642,35.8875,p
-77.108,35.8365,p
-72.6058,44.1131,p
-95.0532,45.1217,p
-95.025,45.1272,p
-95.0844,45.105,p
-119.9914,45.6533,p
-91.1164,30.2743,p
-81.3179,39.3578,p
-94.0009,44.1967,p
-118.24,33.7803,p
-71.1753,42.5463,p
-95.8534,43.7547,p
-83.1889,43.4566,p
-81.7483,33.1377,p
-87.6254,34.7978,p
-77.8736,35.8036,p
-114.1747,42.6289,p
-71.98,42.2642,p
-91.0195,41.5877,p
-100.7011,47.1333,p
-74.0944,40.8253,p
-71.9917,42.6594,p
-96.9875,30.0381,p
-73.1408,41.9611,p
-94.3394,41.47,p
-75.7531,41.2353,p
-87.6333,44.6694,p
-96.0789,44.0236,p
-118.3581,35.0522,p
-66.5485,18.0623,p
-95.1144,43.8681,p
-95.1306,43.9578,p
-116.6222,33.9447,p
-116.6302,33.931,p
-76.9178,35.9819,p
-76.8831,36.0169,p
-118.3547,35.0542,p
-98.5,33.4953,p
-93.2214,43.3847,p
-96.4257,44.2851,p
-120.8339,45.7269,p
-87.2603,41.0347,p
-81.9139,38.5274,p
-88.5411,44.083,p
-93.77,43.315,p
-87.73100000000001,42.1156,p
-91.9247,44.1125,p
-82.0164,28.0274,p
-116.5631,33.9131,p
-90.9735,45.8367,p
-96.1989,44.2081,p
-94.0126,41.3372,p
-91.7639,47.9344,p
-76.9389,36.375,p
-79.3572,33.3318,p
-94.8764,41.3919,p
-89.825,44.3939,p
-89.9403,44.3989,p
-89.82600000000001,44.3953,p
-78.0828,42.5042,p
-121.0985,38.8899,p
-97.9103,33.0583,p
-96.916,41.9881,p
-91.3406,44.9378,p
-85.147,36.8691,p
-95.6898,38.2393,p
-82.1044,36.6644,p
-97.7317,32.3342,p
-97.4284,33.733000000000004,p
-95.7758,43.5811,p
-122.0752,38.2285,p
-94.4447,41.3931,p
-111.8294,43.4195,p
-100.2403,35.6908,p
-74.7808,39.2311,p
-74.3189,40.515,p
-121.0204,37.6526,p
-121.7371,38.6905,p
-77.8536,35.0583,p
-88.2745,41.981,p
-73.2355,42.3362,p
-77.2211,36.3419,p
-76.611,36.89,p
-121.2041,39.5538,p
-118.8214,35.3231,p
-88.06,41.74,p
-84.4611,39.4492,p
-96.0786,43.9858,p
-94.4375,30.7483,p
-102.4141,30.9514,p
-102.4141,30.9514,p
-120.8792,37.8607,p
-81.9514,40.785,p
-80.2778,35.755,p
-78.3763,36.3525,p
-95.6092,43.6335,p
-87.0128,39.0708,p
-70.0619,43.9947,p
-132.3794,56.461000000000006,p
-72.5753,44.3097,p
-83.3171,40.8795,p
-83.1453,42.2081,p
-76.0457,38.9404,p
-105.3833,44.2858,p
-105.3811,44.2919,p
-105.3806,44.2919,p
-81.0078,35.0218,p
-69.9064,45.0703,p
-123.6052,47.3851,p
-105.3815,44.2901,p
-78.8733,35.9117,p
-121.9342,37.2528,p
-83.5456,32.8061,p
-65.8249,18.1064,p
-80.6972,36.1992,p
-80.596,36.1373,p
-114.9886,42.7708,p
-122.0257,37.4154,p
-139.7243,59.5446,p
-122.3355,45.9628,p
-74.9997,44.7661,p
-123.2786,45.1089,p
-79.2789,36.4394,p
-79.3169,36.4139,p
-79.3489,36.4286,p
-84.2047,39.603,p
-97.3533,42.8933,p
-75.0314,41.0006,p
-74.6567,40.1688,p
-84.8986,33.4622,p
-85.8901,32.5743,p
-101.9208,30.8847,p
-66.8711,18.1106,p
-66.8837,18.0536,p
-90.4211,32.8458,p
-88.1283,30.4035,p
-108.4278,45.8117,p
-107.9575,45.3074,p
-122.6358,46.9749,p
-121.755,37.3058,p
144.8999,13.5243,p
-121.7294,38.6597,p
-83.3426,34.6815,p
-117.8192,33.9117,p
-76.7183,40.0017,p
-76.3067,39.7375,p
-76.6762,39.9856,p
-76.712,40.1136,p
-81.3337,35.2222,p
-76.4611,37.2144,p
-79.3682,39.8016,p
-121.8,47.7916,p
-121.6398,39.1367,p
-121.6387,39.1392,p
-114.7106,32.7214,p
-114.6541,32.7288,p
-118.3811,35.0772,p
-79.2,34.8,p
-79.2002,34.8162,p
-86.0558,42.8067,p
-85.9861,42.8131,p
-85.9975,42.8206,p
-83.6414,41.0961,p
-121.9528,37.4325,p
-86.2461,41.2378,p
-87.895,42.4776,p
-87.8861,42.4803,p
-85.7023,38.2803,p
-76.9683,42.8869,p
-112.0478,40.5606,p
-82.4408419998356,38.4154050010823,t
-97.9300610002452,38.0558590008437,t
-85.4699249996704,43.3957290007873,t
-116.23317000035,33.7147520005495,t
-94.4292979995842,39.0869750008061,t
-86.1603089997042,39.7621540005175,t
-117.759192999824,33.6747670009874,t
-90.1905980003051,32.3006440005445,t
-81.7246020004297,30.3665770009274,t
-92.1703800000868,38.5790520011376,t
-73.7841870003063,40.643757000843,t
-79.240097000104,42.0964240012129,t
-88.0791400002344,41.52487600134,t
-81.8822019996283,31.6059090004833,t
-78.9224240001253,40.3301010007723,t
-88.9969250001793,42.7203560011292,t
-84.4002910003284,42.2480510011689,t
-85.583587999696,42.2954520008406,t
-80.6218109997121,35.5012660009412,t
-94.5839460003019,39.086151000594,t
-89.927421999746,41.2456250008186,t
-122.911766000382,46.1426240005143,t
-121.770920000036,42.2258800007914,t
-121.128699999772,36.2035100008998,t
-114.008086984918,35.2203163510763,t
-85.5364933315907,44.5845329149658,t
-97.729485000307,31.1212980007247,t
-71.5622860002528,41.4839400011078,t
-81.4051217696656,28.2934324952782,t
-87.8657610000769,41.1191330011732,t
-85.1716920000845,44.7499500011075,t
-114.052070999747,35.1883580011746,t
-71.534327631491,43.2114334257466,t
-119.556502999629,36.0981940007314,t
-85.1335599996049,39.646465000629,t
-104.81919900006,38.831924000662,t
-75.8206630000577,39.9856190006569,t
-79.5925980002447,40.018101000595,t
-120.952704999788,39.0994570006177,t
-119.521317000052,34.3960040005204,t
-86.9050765352944,40.0759464115525,t
-86.8993840004181,40.0442540010675,t
-75.042435000363,39.9274830007653,t
-121.908042999603,36.5393180004738,t
-94.3611979999401,41.0570830007241,t
-73.8838420003242,41.1927300006017,t
-89.8889160000127,39.2793270011612,t
-82.8334810002955,34.6911770011471,t
-86.5690309995947,30.7575870009459,t
-120.454824356005,47.5205282696559,t
-122.951880999641,46.7174220009106,t
-78.7584759996859,39.65058500079,t
-112.330024999771,48.6369400007276,t
-111.880638000449,34.6257780010034,t
-123.26059700042,44.5652390013427,t
-78.4921109996137,38.0320320005725,t
-74.95143107627,40.0717297216828,t
-118.598732000077,34.2571180006224,t
-78.7796780003619,35.7877080010952,t
-96.807404000182,32.7755430004747,t
-69.5308969256279,44.032348699744,t
-79.3843150002724,36.5836980011823,t
-121.737067999898,38.5441130012546,t
-121.897898764924,37.6992012173688,t
-122.273858679124,41.2078724863562,t
-82.1848219999918,28.3641890004672,t
-100.016579,37.7525980006074,t
-104.991777710378,39.7504597501464,t
-107.760833999602,32.2710840013013,t
-104.999611000406,39.7532230007183,t
-83.2011800004402,42.3130490008138,t
-83.0720980001158,42.3678820013329,t
-80.1214600001535,26.3177950003466,t
-105.379646615963,42.7485236349328,t
-70.9358294451214,43.1389762405481,t
-79.3717579997017,34.4182850005728,t
-80.0925290002278,26.4551790011557,t
-81.3524550002929,29.0168340010617,t
-95.8455810000057,46.8194890005974,t
-78.9072270001674,35.9970360006772,t
-81.1431499999746,33.3261450006857,t
-86.1087340000804,41.981201001222,t
-70.8766479995589,43.1986560013464,t
-75.7081219995918,40.0025370008067,t
-89.2401579996421,38.0113530006224,t
-83.9824370003666,42.9097790013649,t
-100.901465999717,29.3630810007034,t
-79.3310170003646,42.4853320005588,t
-92.1240080001845,46.7666020007496,t
-122.269974000062,41.2111740009478,t
-92.0767700287112,46.8104451394809,t
-87.6361160001471,40.1194270011985,t
-98.8613739996551,48.1106450013397,t
-90.5774229998581,41.5197370009713,t
-75.5252935884025,39.1499500384988,t
-88.4283220002653,41.0920490009523,t
-81.0091169998538,29.2282310006909,t
-87.5181879995718,41.4985280008719,t
-122.383072000123,47.8112950006269,t
-88.5457149995613,39.1191560012584,t
-74.6493300233882,39.5270599967195,t
-124.168891002631,40.8006298819939,t
-121.482535565026,38.4245798106808,t
-85.9710540000186,41.6807210005787,t
-106.490125522309,31.7572709720377,t
-115.75339499959,40.8368760005809,t
-106.494887999926,31.7577250010595,t
-123.546560892202,45.8577605407515,t
-76.6145779998146,40.1474000010306,t
-82.0970079999151,41.3700520006025,t
-122.290680000357,37.8406790013015,t
-119.548644999829,47.3205950007834,t
-119.752891999916,37.6785430007509,t
-80.0810390002788,42.1211280005419,t
-113.609481999927,48.28086100113,t
-73.1104509996674,44.4925730007638,t
-123.091842999674,44.0553860008445,t
-122.215622000131,47.9792820010901,t
-74.1905963864039,40.7051340871811,t
-70.9578220002231,42.9816030009022,t
-75.622020535288,40.0191090272753,t
-96.7846150000951,46.8810770013332,t
-78.8850630001126,35.0549050008087,t
-77.4569320003266,38.2985570008276,t
-105.065918000136,40.5837820007162,t
-88.4501880000731,43.7525180007399,t
-79.3401790000201,42.4451260007022,t
-73.5804599999087,43.2695160005135,t
-111.657694054005,35.194572248948,t
-97.7643129995696,31.1399590011814,t
-73.2620469999927,43.5905760010392,t
-118.916610999659,34.3961300009326,t
-111.650664999789,35.1980130010728,t
-83.6548389997349,43.0136340007352,t
-79.7570949999107,34.1988180012645,t
-91.3333589998929,40.6233940010704,t
-103.802649999801,40.247330001135,t
-122.006377999927,37.5581970011283,t
-119.782248999693,36.7386280005115,t
-71.9719389998918,41.4576610011224,t
-71.4178619995818,42.2766690010556,t
-124.107396259791,43.9679301638597,t
-77.1705470001052,38.7650180011983,t
-121.922439999556,37.5399320009395,t
-106.096282999647,39.5871050009724,t
-124.151893999739,40.5974960006614,t
-73.3906400002589,43.8529930007856,t
-80.1701889998874,26.1196140010885,t
-81.8849030000287,26.6823500003617,t
-88.8880080003928,36.5225220005518,t
-97.3238679996549,32.7493740010631,t
-117.922835999694,33.8689460010258,t
-121.946411000169,37.3785100009262,t
-81.1639789996444,35.2683560006902,t
-90.3641049998146,40.9440500009606,t
-123.7939,40.1010630009428,t
-112.138795373095,36.0550292260022,t
-100.872795000085,37.9647250006103,t
-112.134941000286,36.0567170007418,t
-118.257956999972,34.1236380008104,t
-97.1104349997062,47.9188540007664,t
-83.2418439998252,42.3049010011354,t
-106.634810999961,48.1945150012743,t
-123.915589908689,46.0587025764466,t
-108.569923000056,39.0648190011199,t
-97.1402659997499,33.6244240005974,t
-87.9947660004492,40.7620770006031,t
-87.8053440002601,42.0741960009058,t
-108.739677000134,35.5292470011421,t
-94.786071999744,29.291208000705,t
-94.8091986017234,29.2956070964646,t
-121.567504999631,37.0059810011636,t
-79.5472790003188,40.3048520006023,t
-82.3232217769364,29.6520798129588,t
-83.8266829999274,34.2837180010158,t
-113.218559000328,48.4439660013802,t
-105.934837000327,40.0839160010287,t
-110.164597000292,38.992443001318,t
-79.831352000085,36.061203000687,t
-85.6789929998557,42.9563710006166,t
-121.057953000418,39.2193830006646,t
-82.4142136303633,34.8567050596056,t
-107.322677999982,39.5481190006963,t
-119.421462825386,36.3415853564168,t
-119.841170999843,34.4375570013155,t
-120.572945000353,34.9626050007858,t
-89.0949780000949,30.3686080010201,t
-120.628104999757,35.1220660012355,t
-116.128936999743,45.926506000903,t
-90.1760860004471,33.5177380011283,t
-79.6984560002153,34.8830720011213,t
-76.8781970001101,40.2615620006766,t
-98.3873290004271,40.5841330007083,t
-109.678123000098,48.5544170008319,t
-122.0977860002,37.6668590008522,t
-90.3942790003809,31.8628980009317,t
-89.2861859998749,31.3267190009721,t
-122.869498999949,38.6106680007264,t
-91.4326019998048,38.7072940005133,t
-110.852577000126,39.6881980007281,t
-117.005845099302,33.7473802320485,t
-72.6821209997338,41.7677990009029,t
-77.7335590003986,39.3250430005019,t
-78.0118329999493,40.4834940011962,t
-97.6939010003696,26.193434000905,t
-71.0859459995545,42.7727080005973,t
-80.8886340002122,37.6770710012452,t
-92.9319465537237,46.0109932424188,t
-99.3707430003253,40.4361920006921,t
-121.400940487398,36.8583229206627,t
-90.4635930002282,30.5116980004552,t
-87.5087430003607,41.6930810010616,t
-117.005477999647,33.7471730012733,t
-87.6685099996258,41.5623510012119,t
-119.650779999953,36.3262140012997,t
-80.1685410003626,26.0106870008388,t
-86.0976277225866,42.7891372043079,t
-121.522613999649,45.7012100008986,t
-95.366974000027,29.7671890010505,t
-80.0058359996647,35.9575080005975,t
-74.8004900090112,39.6330400203009,t
-73.7984389998704,42.2530820010558,t
-119.959488000364,35.9841770005743,t
-79.8290629997906,33.6643790005753,t
-90.4075929998739,38.5808830010041,t
-79.3852229998599,40.3183400009215,t
-118.078017999846,45.3259200006713,t
-86.8950349995936,40.4210890005706,t
-87.8697200000109,41.8159030006049,t
-103.54249600005,37.9880680010538,t
-81.9516140003958,28.0456540012169,t
-92.4853060002426,40.0314060005725,t
-115.148913905248,36.0978568943654,t
-89.1278380003703,31.6923900011678,t
-118.236533999901,34.0562970010793,t
-118.188559999896,33.7741780005508,t
-120.83505536636,37.0900723943978,t
-118.189418654583,33.750300068975,t
-118.26532699976,34.2306860007785,t
-93.2149960000147,30.2380850008183,t
-89.363303999731,40.1475370010505,t
-106.774251672007,32.3009632814486,t
-118.136176999899,34.6955110012802,t
-69.0087993013683,44.2820713652511,t
-108.706322000423,32.3505900006207,t
-75.001876999569,39.8350560011838,t
-82.6511000000172,30.1966110009666,t
-94.3776470000544,38.9129450005693,t
-123.711173999738,39.8503990006773,t
-120.660324000163,47.5965000008479,t
-77.5792160002505,40.5885850008849,t
-80.2499906585173,35.8214817656127,t
-92.0145950000172,30.2273450012672,t
-73.8697199995581,40.7719540008421,t
-105.101463000074,40.1693500011133,t
-115.548622000438,48.3951490011873,t
-121.736626000208,37.7039830007322,t
-81.9518838626551,28.0467776600258,t
-119.797545999764,36.2866550006904,t
-119.906340204322,36.3785149804308,t
-94.9637370002668,29.3732680008434,t
-102.61829400018,38.0895000011479,t
-105.884758000416,35.4774860010377,t
-76.3075870003104,40.0538060007143,t
-96.7108150003027,40.814671001334,t
-71.6763179129667,44.0375609894621,t
-84.4935460003058,42.7190820008581,t
-114.573852999746,35.1570660012326,t
-121.271594000062,38.1335400005725,t
-120.456832999852,34.643879000827,t
-77.2213750003683,38.705963001212,t
-73.9845429999958,44.2821690010466,t
-83.3056490002345,43.0496290007326,t
-121.499145999739,43.6746410009698,t
-120.602516000102,34.684460000883,t
-95.2317200002796,38.9722180007121,t
-92.2863769997832,34.7503510012232,t
-91.246704832055,43.8332143408975,t
-105.21214300019,35.5933000012929,t
-71.7690841026429,44.2925386247122,t
-117.991935058878,34.5215870868678,t
-123.479416000432,39.6856540012695,t
-85.7633970001245,38.2520030006294,t
-76.1630099997811,39.5094600011046,t
-74.5075380001518,39.428696001353,t
-106.646979999733,35.0829350005704,t
-121.815132000194,38.0180850006786,t
-74.439865000406,39.3630030011471,t
-117.404212999624,34.5582660005845,t
-97.1254120003147,34.1719130012007,t
-122.697021000209,42.1881180011796,t
-82.6394730000482,38.4809300007386,t
-73.7412569998885,42.6416470007783,t
-81.095810000417,40.9217870008387,t
-80.6446460001208,37.7242390009685,t
-84.7563249996517,42.2473750005846,t
-90.1349489999429,38.9044910011746,t
-103.661041000288,30.3571590011622,t
-78.4009930001185,40.5147820009537,t
-77.0626450003419,38.8062440013088,t
-123.099647999729,44.6307560006298,t
-72.5119249999654,42.3748590009915,t
-74.2095259999613,42.9474790008167,t
-117.884819000019,33.804260000474,t
-88.4056470000375,44.2659420012732,t
-83.7440260001497,42.288052000569,t
-124.083938999584,40.8675730009743,t
-75.2894440003172,40.0072630010233,t
-123.844816933318,46.1903936538694,t
-93.0524440000743,34.1143760010417,t
-121.082030999669,38.9041820013198,t
-123.820318045961,46.1891011563428,t
-123.833553037316,46.1899647339187,t
-77.4816739996086,37.759235000781,t
-120.665510793202,35.486395380236,t
-120.665912149832,35.4866280114626,t
-84.3917850003352,33.799564000741,t
-85.8318859997136,33.6489980011286,t
-74.8932936728282,39.7746353162547,t
-87.4873350000814,31.0243280012675,t
-97.7555690002967,30.2690930011588,t
-117.811324999943,44.7820550007542,t
-76.617477000349,39.308121001067,t
-86.1118699998485,42.3141860010649,t
-68.8131562482361,44.8184278068354,t
-117.025352000261,34.9048000008634,t
-89.3373339996004,30.3069000010468,t
-69.8208774297117,43.913471144608,t
-71.0763549999086,42.3473050006889,t
-122.157481059365,38.0544916608385,t
-82.4706729998794,27.4903960004158,t
-121.282606970828,44.0558333856751,t
-122.509888000314,48.7204860010153,t
-110.29398300024,31.9681680007787,t
-72.7657239999514,41.6355250009265,t
-88.9891336412526,42.4900578273441,t
-116.976508999769,33.9280470004348,t
-119.02246100016,35.3713800013252,t
-69.0215500060116,44.4235200165449,t
-78.8750610004068,42.8784830012388,t
-85.4820480000203,43.6983180006217,t
-86.8070299997055,33.5123940012023,t
-71.1872573843758,44.4591318352107,t
-88.8911440001609,30.3991200009798,t
-122.299994999871,37.8676030013417,t
-105.281180999905,40.0583950009109,t
-72.4454499996853,43.135826000915,t
-83.19529699995,42.545723000976,t
-94.1229629997424,30.0769060012133,t
-79.43628700021,36.0941770008218,t
-121.469093000254,45.7153850005105,t
-88.9840389997313,40.5083470010984,t
-119.053390999603,43.5904010010662,t
-116.206108000244,43.6194690010118,t
-71.0621449995826,42.365389000628,t
-71.0552979996214,42.3515240009168,t
-72.5503539997465,42.8386960009116,t
-90.4421229997889,31.5787580007709,t
-69.9350317851199,43.907172966707,t
-91.1019820001634,40.805943001,t
-113.01084100032,48.5332950011458,t
-73.1874009998733,41.1767460012379,t
-97.499451000432,25.899885000493,t
-85.1856919997234,42.3169750010253,t
-91.1765979997992,30.4496570004202,t
-78.7266080001722,42.9069180007836,t
-120.193382000106,34.6113400009591,t
-118.355910999821,34.193832000754,t
-69.9591299462712,43.9072501744025,t
-76.6933979998862,39.1895520006206,t
-119.783699759011,48.1028339101766,t
-85.0266489996579,45.2048420005819,t
-84.916214000044,45.1684000006639,t
-84.5527499999654,41.480347000958,t
-80.6261599996373,34.2473490008651,t
-106.325661132959,42.8561329179662,t
-71.1267421444191,43.9783790690575,t
-123.962212125161,45.8898043694131,t
-97.3816599998767,32.3483350009942,t
-89.0124819996449,43.3406680005501,t
-124.211990000047,43.3666460010496,t
-89.2163700002695,37.7240870011564,t
-69.1078695918804,44.1919685330531,t
-89.136191999652,38.5277710006767,t
-117.363654999729,46.8759270013568,t
-87.6391679996403,41.8787310009443,t
-88.2409290000766,40.1161960006486,t
-79.9989010001435,32.875534000694,t
-81.6467209995761,38.3519900006637,t
-104.805182999684,41.1215820007492,t
-121.844718999782,39.723309001345,t
-84.5365299996155,39.1023790013129,t
-85.5376130001077,30.7807270010252,t
-72.3793030001357,43.3687860007708,t
-81.0405730001607,33.9937170004802,t
-85.4066929995941,44.2683940009875,t
-81.6981739998713,41.5044170007394,t
-79.8364939996926,37.8117710006372,t
-117.715507999677,34.094528000727,t
-77.9930419997956,38.4729230012646,t
-80.8236389998066,35.2411460009562,t
-123.012077000062,38.7998960009672,t
-119.033112000105,34.216469001029,t
-121.780663000393,43.2169040007515,t
